GeographyCode,KS101EW0001,KS101EW0002,KS101EW0003,KS101EW0004,KS101EW0005,KS101EW0006,KS101EW0007,KS101EW0008,KS101EW0009,KS101EW0010,KS101EW0011,KS101EW0012
E06000031,183631,90859,92772,181827,1804,2040,34337.82,5.347776883,49.47911845,50.52088155,99.01759507,0.982404932
E06000032,203201,101954,101247,201549,1652,2232,4335.33,46.87094177,50.17396568,49.82603432,99.18701187,0.812988125
E06000033,173658,85037,88621,171489,2169,1852,4175.6,41.58875371,48.9680867,51.0319133,98.75099333,1.249006668
E06000034,157705,77823,79882,157072,633,1302,16337.6,9.652886593,49.34719888,50.65280112,99.59861767,0.401382328
E06000035,263925,130825,133100,259988,3937,2492,19203.31,13.74372439,49.56900635,50.43099365,98.50828834,1.491711661
E06000036,113205,56107,57098,110512,2693,1811,10938.54,10.34918737,49.56229849,50.43770151,97.62112981,2.378870191
E06000037,153822,76321,77501,150878,2944,3036,70416.82,2.184449681,49.61643978,50.38356022,98.08609952,1.913900482
E06000038,155698,77967,77731,151330,4368,1927,4039.86,38.54044447,50.07578774,49.92421226,97.19456897,2.805431027
E06000039,140205,70120,70085,139697,508,1442,3253.61,43.09213458,50.01248172,49.98751828,99.63767341,0.362326593
E06000040,144560,71328,73232,141065,3495,2991,19650.96,7.356383607,49.34144992,50.65855008,97.58231876,2.41768124
E06000041,154380,76464,77916,151740,2640,3358,17897.92,8.625583308,49.52973183,50.47026817,98.28993393,1.710066071
E06000042,248821,123116,125705,246715,2106,3395,30862.53,8.062235986,49.47974648,50.52025352,99.15360842,0.846391583
E06000043,273369,136108,137261,266059,7310,2749,8266.71,33.0686573,49.78911288,50.21088712,97.32595869,2.674041314
E06000044,205056,103201,101855,200052,5004,1610,4041.14,50.74211732,50.32820303,49.67179697,97.55969101,2.440308989
E06000045,236882,119453,117429,228459,8423,1886,4988.93,47.48152409,50.42721693,49.57278307,96.44422117,3.555778827
E06000046,138265,67424,70841,133713,4552,1519,38016.1,3.637011687,48.76432937,51.23567063,96.70777131,3.292228691
E06000047,513242,251280,261962,500288,12954,4705,222606.26,2.305604523,48.9593603,51.0406397,97.47604444,2.523955561
E06000048,316028,154124,161904,310591,5437,3922,501301.83,0.630414615,48.76909641,51.23090359,98.27958282,1.720417178
E06000049,370127,181409,188718,365065,5062,6056,116637.63,3.173306934,49.0126362,50.9873638,98.63236132,1.367638675
E06000050,329608,160586,169022,326236,3372,4753,91665.6,3.595765478,48.72029805,51.27970195,98.97696658,1.023033422
E06000051,306129,151606,154523,298183,7946,4905,319730.32,0.957460024,49.52356686,50.47643314,97.40436221,2.595637787
E06000052,532273,257805,274468,523432,8841,6106,354618.74,1.500972566,48.4347318,51.5652682,98.33901024,1.660989755
E06000053,2203,1102,1101,2123,80,79,1637.47,1.345368159,50.02269632,49.97730368,96.36858829,3.631411711
E06000054,470981,231754,239227,457954,13027,9360,325534.12,1.446794579,49.20665589,50.79334411,97.23407101,2.765928987
E06000055,157479,77312,80167,154536,2943,2392,47641.2,3.305521272,49.09352993,50.90647007,98.1311794,1.868820605
E06000056,254381,126044,128337,252120,2261,3629,71566.45,3.554472801,49.5492981,50.4507019,99.11117576,0.888824244
E07000004,174137,86241,87896,170651,3486,3326,90275.35,1.928954028,49.52479944,50.47520056,97.99812791,2.001872089
E07000005,92635,45049,47586,91871,764,2482,19634.81,4.71789643,48.63064716,51.36935284,99.17525773,0.824742268
E07000006,66867,32439,34428,65819,1048,1639,14127.52,4.733102484,48.51271928,51.48728072,98.43270971,1.567290293
E07000007,171644,84617,87027,168958,2686,3324,32457.21,5.288316525,49.29796556,50.70203444,98.43513318,1.564866817
E07000008,123867,62984,60883,107345,16522,2013,4069.94,30.434601,50.84808706,49.15191294,86.66149983,13.33850017
E07000009,83818,41443,42375,83056,762,1085,65128.21,1.286969195,49.4440335,50.5559665,99.0908874,0.909112601
E07000010,95262,46811,48451,93934,1328,843,54644.96,1.743289775,49.13921606,50.86078394,98.60594991,1.394050093
E07000011,169508,84532,84976,166952,2556,2497,90618.31,1.87057119,49.86903273,50.13096727,98.49210657,1.507893433
E07000012,148755,73790,74965,146779,1976,2914,90162.77,1.649849489,49.60505529,50.39494471,98.67164129,1.328358711
E07000026,96422,47371,49051,94970,1452,1182,124158.29,0.776605412,49.12882952,50.87117048,98.4941196,1.505880401
E07000027,69087,34185,34902,68392,695,737,7796.05,8.861795396,49.48108906,50.51891094,98.99402203,1.00597797
E07000028,107524,52478,55046,106138,1386,1182,103929.92,1.034581764,48.805848,51.194152,98.71098545,1.289014546
E07000029,70603,35476,35127,69312,1291,789,73173.94,0.964865361,50.24715664,49.75284336,98.1714658,1.828534198
E07000030,52564,26033,26531,51613,951,903,214235.65,0.24535599,49.52629176,50.47370824,98.19077696,1.809223042
E07000031,103658,50522,53136,100514,3144,1791,153362,0.67590407,48.73912288,51.26087712,96.96694901,3.033050995
E07000032,122309,60192,62117,121167,1142,1338,26538.48,4.608741721,49.21305873,50.78694127,99.06629929,0.933700709
E07000033,75866,37388,38478,75251,615,500,16033.04,4.731853722,49.28162813,50.71837187,99.18936019,0.810639812
E07000034,103788,50900,52888,102681,1107,1075,6603.52,15.71707211,49.04227849,50.95772151,98.93340271,1.066597294
E07000035,71116,35071,36045,69562,1554,1345,79245.21,0.897417017,49.31520333,50.68479667,97.81483773,2.18516227
E07000036,112081,54934,57147,110939,1142,984,10962.93,10.22363547,49.01276755,50.98723245,98.98109403,1.01890597
E07000037,90892,44774,46118,89867,1025,1321,53914.69,1.685848514,49.260661,50.739339,98.87228799,1.12771201
E07000038,99023,48564,50459,98240,783,1016,27560.03,3.592993186,49.04315159,50.95684841,99.20927461,0.790725387
E07000039,94611,46963,47648,93133,1478,1121,33812.06,2.798143621,49.63799135,50.36200865,98.43781378,1.562186215
E07000040,132457,63321,69136,129528,2929,2011,81434.66,1.626543292,47.80494802,52.19505198,97.78871634,2.211283662
E07000041,117773,57211,60562,111808,5965,1302,4702.77,25.04332553,48.57734795,51.42265205,94.9351719,5.064828102
E07000042,77750,38070,39680,76866,884,1102,91293.48,0.85164899,48.96463023,51.03536977,98.86302251,1.136977492
E07000043,93667,45558,48109,91592,2075,1284,108605.1,0.862454894,48.63826107,51.36173893,97.78470539,2.215294607
E07000044,83140,40116,43024,81805,1335,1452,88649.78,0.937847787,48.25114265,51.74885735,98.39427472,1.605725283
E07000045,124220,60179,64041,121337,2883,1744,67387,1.843382255,48.44549992,51.55450008,97.67911769,2.320882306
E07000046,63839,31167,32672,62887,952,775,98385.32,0.648867128,48.82125347,51.17874653,98.50874857,1.491251429
E07000047,53553,26123,27430,51914,1639,946,115963.56,0.461808865,48.77971355,51.22028645,96.93948051,3.060519485
E07000048,47752,22874,24878,47298,454,453,5038.96,9.476558655,47.90165857,52.09834143,99.04925448,0.950745519
E07000049,87166,41990,45176,86193,973,1224,35436.57,2.459775311,48.17245256,51.82754744,98.88373907,1.116260927
E07000050,68583,34216,34367,65572,3011,1385,60921.76,1.125755395,49.88991441,50.11008559,95.6096992,4.390300803
E07000051,44973,22028,22945,44334,639,740,40441.57,1.112048815,48.98049941,51.01950059,98.57914749,1.420852512
E07000052,99264,47731,51533,96596,2668,1788,108147.42,0.917858235,48.0849049,51.9150951,97.31221792,2.687782076
E07000053,65167,32432,32735,63373,1794,691,4175.88,15.60557296,49.76752037,50.23247963,97.2470729,2.752927095
E07000061,99412,47559,51853,96968,2444,930,4415.89,22.51233613,47.84030097,52.15969903,97.54154428,2.45845572
E07000062,90254,44014,46240,88562,1692,745,2972.4,30.36401561,48.76681366,51.23318634,98.12529085,1.874709154
E07000063,97502,47363,50139,95880,1622,1307,29207.1,3.33829788,48.57643946,51.42356054,98.33644438,1.663555619
E07000064,90588,43021,47567,88149,2439,1313,50943.05,1.778220974,47.49083764,52.50916236,97.30759041,2.692409591
E07000065,148915,71807,77108,146039,2876,2816,83316.94,1.787331604,48.22012557,51.77987443,98.06869691,1.931303092
E07000066,174497,84645,89852,173372,1125,1605,11002.46,15.8598168,48.50799727,51.49200273,99.35528978,0.644710224
E07000067,147084,72137,74947,145463,1621,1836,61170.84,2.404478997,49.04476354,50.95523646,98.89790868,1.102091322
E07000068,73601,35582,38019,72789,812,1330,15311.75,4.806831355,48.34445184,51.65554816,98.89675412,1.10324588
E07000069,88011,42907,45104,87385,626,761,4506.86,19.5282303,48.75186056,51.24813944,99.28872527,0.711274727
E07000070,168310,82914,85396,166182,2128,2525,33877.56,4.96818543,49.26267007,50.73732993,98.73566633,1.26433367
E07000071,173074,85343,87731,167080,5994,2209,32908.17,5.259301869,49.31012168,50.68987832,96.53674151,3.463258491
E07000072,124659,60440,64219,123623,1036,1706,33898.56,3.677412846,48.48426508,51.51573492,99.16893285,0.831067151
E07000073,81944,39674,42270,81551,393,687,3053.75,26.83389275,48.41599141,51.58400859,99.52040418,0.479595822
E07000074,61629,30458,31171,61097,532,774,35876.76,1.717797259,49.42153856,50.57846144,99.13677003,0.863229973
E07000075,83287,40787,42500,82736,551,888,16949.84,4.913733699,48.97162823,51.02837177,99.33843217,0.661567832
E07000076,138048,66071,71977,135867,2181,1256,33764.12,4.088600562,47.86088897,52.13911103,98.42011474,1.579885257
E07000077,79443,39203,40240,78295,1148,1721,64118.28,1.239007035,49.34733079,50.65266921,98.55493876,1.445061239
E07000078,115732,56512,59220,112148,3584,1695,4661.37,24.82789395,48.83005565,51.16994435,96.90319013,3.096809871
E07000079,82881,40104,42777,81319,1562,1881,116451.96,0.711718377,48.38744706,51.61255294,98.11537023,1.88462977
E07000080,81961,40272,41689,80040,1921,1061,52650.63,1.556695523,49.13556448,50.86443552,97.65620234,2.34379766
E07000081,121688,60104,61584,119955,1733,1320,4053.68,30.0191431,49.39188745,50.60811255,98.57586615,1.424133851
E07000082,112779,55514,57265,111503,1276,1989,46065.47,2.448232917,49.22370299,50.77629701,98.86858369,1.13141631
E07000083,81943,40080,41863,81053,890,1333,41441.83,1.977301678,48.91204862,51.08795138,98.91387916,1.08612084
E07000084,167799,83116,84683,166468,1331,2843,63380.74,2.647476189,49.53307231,50.46692769,99.20678908,0.793210925
E07000085,115608,56237,59371,113394,2214,2490,51444.15,2.247252603,48.64455747,51.35544253,98.08490762,1.915092381
E07000086,125199,61384,63815,124266,933,1321,7977.76,15.69350294,49.0291456,50.9708544,99.25478638,0.74521362
E07000087,111581,54634,56947,110125,1456,1523,7423.27,15.03124634,48.96353322,51.03646678,98.69511834,1.304881655
E07000088,82622,40736,41886,81766,856,746,2532.09,32.62996181,49.30405945,50.69594055,98.96395633,1.036043669
E07000089,91033,45174,45859,89369,1664,1934,21526.53,4.228874788,49.62376281,50.37623719,98.17209144,1.827908561
E07000090,120684,58607,62077,119422,1262,1024,5536.97,21.79603646,48.56236121,51.43763879,98.95429386,1.045706142
E07000091,176462,84784,91678,173491,2971,2282,75313.48,2.343033412,48.04660493,51.95339507,98.3163514,1.683648604
E07000092,93807,46757,47050,91890,1917,1068,3904.46,24.02560149,49.84382829,50.15617171,97.95644248,2.043557517
E07000093,116398,56880,59518,114478,1920,2284,62757.99,1.854712045,48.86681902,51.13318098,98.35048712,1.649512878
E07000094,116595,56629,59966,111542,5053,2931,66097.46,1.76398609,48.56897809,51.43102191,95.66619495,4.333805052
E07000095,93609,45357,48252,93267,342,954,5143.56,18.19926277,48.45367433,51.54632567,99.63465051,0.365349486
E07000096,144847,71307,73540,142845,2002,2454,21247.56,6.817112177,49.22918666,50.77081334,98.61785194,1.38214806
E07000097,137687,67690,69997,135762,1925,2733,47568.68,2.894488558,49.16223028,50.83776972,98.60190141,1.398098586
E07000098,100031,48290,51741,98478,1553,1845,10116,9.888394622,48.27503474,51.72496526,98.44748128,1.552518719
E07000099,127114,62380,64734,125817,1297,2129,37537.51,3.386319444,49.07405951,50.92594049,98.97965606,1.020343943
E07000100,140664,69040,71624,139058,1606,2965,16117.63,8.727337704,49.08149918,50.91850082,98.85827219,1.141727805
E07000101,83957,41483,42474,83405,552,871,2596.4,32.33592667,49.40981693,50.59018307,99.34252058,0.657479424
E07000102,87317,42371,44946,86324,993,1793,8881.34,9.831511911,48.52548759,51.47451241,98.86276441,1.13723559
E07000103,90301,44828,45473,89565,736,1208,2142.48,42.14788469,49.6428611,50.3571389,99.18494812,0.815051882
E07000104,110535,54364,56171,106830,3705,1609,12955.42,8.531950334,49.18261184,50.81738816,96.6481205,3.351879495
E07000105,117956,57232,60724,116993,963,1524,58061.67,2.031564025,48.51978704,51.48021296,99.18359388,0.816406118
E07000106,151145,72638,78507,142562,8583,2005,30885.19,4.893769473,48.05848688,51.94151312,94.32134705,5.678652949
E07000107,97365,48061,49304,96376,989,997,7276.85,13.38010265,49.36168028,50.63831972,98.98423458,1.015765419
E07000108,111674,54765,56909,109462,2212,1211,31485.09,3.546885208,49.04006304,50.95993696,98.01923456,1.980765442
E07000109,101720,50139,51581,100976,744,1066,9901.87,10.27280706,49.29119151,50.70880849,99.26858042,0.731419583
E07000110,155143,76492,78651,152445,2698,2066,39333.34,3.944312891,49.30419033,50.69580967,98.26095924,1.739040756
E07000111,114893,55743,59150,113622,1271,2209,36919.86,3.111956546,48.51731611,51.48268389,98.89375332,1.106246682
E07000112,107969,53135,54834,106151,1818,1071,35670.31,3.026859032,49.21320009,50.78679991,98.31618335,1.683816651
E07000113,135835,67152,68683,133380,2455,1235,37338.55,3.637929164,49.43644863,50.56355137,98.19266021,1.807339787
E07000114,134186,64555,69631,131755,2431,1256,10333.53,12.98549479,48.10859553,51.89140447,98.18833559,1.811664406
E07000115,120805,59207,61598,119401,1404,1923,24013.56,5.030699322,49.01038864,50.98961136,98.83779645,1.162203551
E07000116,115049,56494,58555,112622,2427,2511,33132.82,3.47235762,49.10429469,50.89570531,97.89046406,2.109535937
E07000117,87059,42794,44265,86117,942,862,11070.03,7.864386998,49.15517063,50.84482937,98.91797517,1.082024834
E07000118,107155,53708,53447,104277,2878,1244,20279.69,5.283857889,50.1217862,49.8782138,97.31417106,2.685828939
E07000119,75757,36781,38976,74035,1722,1160,16568.86,4.572251802,48.55128899,51.44871101,97.72694272,2.273057275
E07000120,80734,39977,40757,80088,646,672,7299.32,11.06048235,49.51693215,50.48306785,99.19984145,0.800158545
E07000121,138375,66841,71534,129433,8942,1761,57585.64,2.402942817,48.30424571,51.69575429,93.53785005,6.462149955
E07000122,89452,44012,45440,88846,606,919,16936.37,5.281651263,49.20180656,50.79819344,99.3225417,0.677458302
E07000123,140202,70284,69918,134392,5810,1537,14229.4,9.852980449,50.13052596,49.86947404,95.85597923,4.14402077
E07000124,57132,27973,29159,55951,1181,1080,58316.11,0.979694976,48.96205279,51.03794721,97.93285724,2.067142757
E07000125,67982,33367,34615,67262,720,851,13804.82,4.924511873,49.08210997,50.91789003,98.94089612,1.05910388
E07000126,109057,53344,55713,108225,832,1273,11295.57,9.654846989,48.91387073,51.08612927,99.2370962,0.762903803
E07000127,110685,53840,56845,108689,1996,1365,34678.96,3.191704711,48.64254416,51.35745584,98.19668428,1.803315716
E07000128,107749,52225,55524,105962,1787,1325,28255.43,3.813390913,48.46912732,51.53087268,98.34151593,1.658484069
E07000129,93915,46228,47687,92894,1021,1201,13046.66,7.198394072,49.22323378,50.77676622,98.91284672,1.087153277
E07000130,166100,82913,83187,158719,7381,2513,27905.68,5.952193245,49.91751957,50.08248043,95.55629139,4.443708609
E07000131,85382,42353,43029,84008,1374,1626,59177.75,1.442805784,49.60413202,50.39586798,98.39076152,1.609238481
E07000132,105078,51700,53378,104275,803,1222,29734.91,3.533826065,49.20154552,50.79845448,99.23580578,0.764194218
E07000133,50376,24718,25658,49916,460,726,48137.68,1.046498294,49.06701604,50.93298396,99.08686676,0.913133238
E07000134,93468,46335,47133,92697,771,1151,27932.85,3.346167684,49.57311593,50.42688407,99.17511876,0.824881243
E07000135,56170,27169,29001,53765,2405,905,2352.33,23.87845243,48.36923625,51.63076375,95.71835499,4.281645006
E07000136,64637,31536,33101,63736,901,651,36153.77,1.787835681,48.78939307,51.21060693,98.60606154,1.393938456
E07000137,136401,66427,69974,133400,3001,1530,176025.58,0.774893058,48.69978959,51.30021041,97.7998695,2.200130498
E07000138,93541,45773,47768,87880,5661,957,3568.8,26.21077113,48.93362269,51.06637731,93.94810832,6.051891684
E07000139,107766,52603,55163,105980,1786,1454,92244.28,1.168267561,48.81224134,51.18775866,98.34270549,1.657294508
E07000140,88270,43119,45151,87409,861,889,74238.31,1.189008748,48.84898607,51.15101393,99.02458366,0.975416336
E07000141,133788,64656,69132,132493,1295,2310,94259.45,1.419359014,48.32720423,51.67279577,99.03205071,0.967949293
E07000142,89250,43491,45759,87850,1400,1257,115571.73,0.772247677,48.72941176,51.27058824,98.43137255,1.568627451
E07000143,130491,64566,65925,127632,2859,1430,130511.64,0.999841853,49.47927443,50.52072557,97.8090443,2.190955698
E07000144,124646,60794,63852,122931,1715,1439,55239.88,2.256449507,48.77332606,51.22667394,98.62410346,1.375896539
E07000145,97277,47762,49515,96230,1047,751,17418.83,5.584588632,49.09896481,50.90103519,98.92369214,1.076307863
E07000146,147451,72053,75398,145253,2198,1740,142879.4,1.031996215,48.86572488,51.13427512,98.5093353,1.490664695
E07000147,101499,49203,52296,99023,2476,1219,96333.07,1.053625718,48.47633967,51.52366033,97.5605671,2.439432901
E07000148,132512,65267,67245,127754,4758,1338,3902.6,33.95479936,49.2536525,50.7463475,96.40938179,3.590618208
E07000149,124012,60515,63497,122219,1793,1804,90770.68,1.366212085,48.797697,51.202303,98.55417218,1.445827823
E07000150,61255,30147,31108,60990,265,563,8028.28,7.629903292,49.21557424,50.78442576,99.56738225,0.432617745
E07000151,77843,38899,38944,75886,1957,1437,66259.01,1.174828903,49.97109567,50.02890433,97.48596534,2.51403466
E07000152,86765,43058,43707,84910,1855,1240,50978.8,1.701982,49.62600127,50.37399873,97.86204115,2.137958854
E07000153,93475,45896,47579,92521,954,1173,23349.24,4.003342293,49.09975929,50.90024071,98.97940626,1.020593742
E07000154,212069,104168,107901,208463,3606,2216,8076.17,26.25861021,49.11986193,50.88013807,98.29961003,1.700389967
E07000155,85189,42098,43091,84497,692,1711,63401.85,1.343635872,49.41717827,50.58282173,99.18768855,0.812311449
E07000156,75356,37076,38280,74583,773,882,16303.94,4.621950277,49.20112533,50.79887467,98.97420245,1.025797548
E07000163,55409,26754,28655,54375,1034,1055,117738.81,0.470609479,48.28457471,51.71542529,98.13387717,1.866122832
E07000164,89140,43982,45158,87321,1819,1706,131116.95,0.67985108,49.34036347,50.65963653,97.95938972,2.040610276
E07000165,157869,77037,80832,153821,4048,2898,130793.68,1.207007862,48.79805408,51.20194592,97.43584871,2.56415129
E07000166,51965,27407,24558,47344,4621,926,131867.12,0.394070941,52.74126816,47.25873184,91.10747619,8.892523814
E07000167,51751,25413,26338,50611,1140,928,150659.41,0.343496633,49.10629746,50.89370254,97.79714402,2.202855983
E07000168,108793,52570,56223,106427,2366,1340,81654.13,1.332363715,48.3211236,51.6788764,97.82522773,2.174772274
E07000169,83449,40947,42502,82725,724,1103,59931.19,1.392413533,49.06829321,50.93170679,99.13240422,0.867595777
E07000170,119497,58665,60832,118213,1284,799,10955.69,10.90730022,49.09328268,50.90671732,98.92549604,1.074503962
E07000171,112863,56024,56839,109979,2884,1310,63787.08,1.769370851,49.63894279,50.36105721,97.44468958,2.555310421
E07000172,109487,54118,55369,108570,917,1235,8009.84,13.66906205,49.4286993,50.5713007,99.16245764,0.837542357
E07000173,113543,55348,58195,112759,784,1179,11997.63,9.463785764,48.74628995,51.25371005,99.3095127,0.690487304
E07000174,104466,51308,53158,103487,979,907,7671.65,13.61714885,49.11454445,50.88545555,99.06285299,0.937147014
E07000175,114817,56556,58261,112526,2291,1514,65131.85,1.762839532,49.25751413,50.74248587,98.00465088,1.995349121
E07000176,111129,54703,56426,108804,2325,1997,40923.64,2.715520907,49.22477481,50.77522519,97.90783684,2.092163162
E07000177,141868,70126,71742,138916,2952,2091,58876.86,2.409571434,49.43045648,50.56954352,97.91919249,2.080807511
E07000178,151906,75335,76571,133241,18665,2393,4559.58,33.31578786,49.59316946,50.40683054,87.71279607,12.28720393
E07000179,134257,66005,68252,131483,2774,2893,67853.37,1.978634223,49.16317213,50.83682787,97.93381351,2.066186493
E07000180,120988,60058,60930,118044,2944,2729,57761.77,2.094603403,49.63963368,50.36036632,97.56670083,2.43329917
E07000181,104779,51447,53332,102415,2364,2071,71439.93,1.46667277,49.10048769,50.89951231,97.74382271,2.256177287
E07000187,109279,53387,55892,106031,3248,1835,73943.51,1.477871418,48.85385115,51.14614885,97.02779125,2.97220875
E07000188,114588,56048,58540,113056,1532,1424,56436.28,2.03039605,48.9126261,51.0873739,98.66303627,1.336963731
E07000189,161243,79106,82137,157903,3340,2603,95904.23,1.681291847,49.06011424,50.93988576,97.92859225,2.071407751
E07000190,110187,53280,56907,106852,3335,1744,46236.29,2.383128058,48.35416156,51.64583844,96.97332716,3.026672838
E07000191,34675,16575,18100,33282,1393,447,72534.51,0.478048311,47.80100937,52.19899063,95.98269647,4.017303533
E07000192,97462,48126,49336,96791,671,714,7888.09,12.35558925,49.37924524,50.62075476,99.31152654,0.688473456
E07000193,113583,56385,57198,111488,2095,1369,38696.29,2.935242629,49.64211194,50.35788806,98.15553384,1.844466161
E07000194,100654,49920,50734,98893,1761,1456,33129.71,3.038179326,49.59564449,50.40435551,98.25044211,1.749557891
E07000195,123871,61206,62665,119708,4163,1248,21095.75,5.871846225,49.41108088,50.58891912,96.63924567,3.360754333
E07000196,108131,53243,54888,106157,1974,1431,40731.52,2.654725382,49.23934857,50.76065143,98.17443656,1.825563437
E07000197,130869,65554,65315,127609,3260,1928,59817.26,2.18781335,50.09131269,49.90868731,97.50895934,2.491040659
E07000198,97106,47790,49316,95860,1246,1110,57584.71,1.68631569,49.2142607,50.7857393,98.71686611,1.283133895
E07000199,76813,37694,39119,76446,367,685,3084.62,24.90193282,49.07242264,50.92757736,99.52221629,0.477783708
E07000200,87740,43004,44736,86170,1570,1581,59377.66,1.477660117,49.01299293,50.98700707,98.21062229,1.789377707
E07000201,59748,30153,29595,58175,1573,471,37771.06,1.581845995,50.46696124,49.53303876,97.36727589,2.632724108
E07000202,133384,66428,66956,131262,2122,1254,3941.46,33.84126694,49.80207521,50.19792479,98.40910454,1.59089546
E07000203,96731,47924,48807,95254,1477,1618,87107.11,1.110483404,49.54357962,50.45642038,98.47308515,1.526914846
E07000204,111008,55594,55414,107942,3066,1519,65696.41,1.689711812,50.08107524,49.91892476,97.2380369,2.761963102
E07000205,124298,60663,63635,121791,2507,2198,89156.43,1.394156316,48.80448599,51.19551401,97.98307294,2.016927062
E07000206,115254,56021,59233,113519,1735,1139,36968.26,3.117647409,48.60655595,51.39344405,98.49462925,1.505370746
E07000207,130875,63462,67413,129483,1392,3068,9506.07,13.76751907,48.49054441,51.50945559,98.93638968,1.063610315
E07000208,75102,36412,38690,74026,1076,1278,3407.29,22.04156382,48.48339591,51.51660409,98.56728183,1.43271817
E07000209,137183,67923,69260,130920,6263,2749,27093.26,5.063362622,49.51269472,50.48730528,95.43456551,4.565434493
E07000210,85375,41749,43626,83985,1390,2024,25832.26,3.304976026,48.90073206,51.09926794,98.37188873,1.628111274
E07000211,137835,67422,70413,134346,3489,2235,12913.41,10.67378795,48.91500707,51.08499293,97.46871259,2.531287409
E07000212,80510,39148,41362,77346,3164,1251,7804.32,10.31608135,48.62501553,51.37498447,96.07005341,3.92994659
E07000213,95598,47053,48545,94837,761,1006,4488.44,21.29871403,49.21964895,50.78035105,99.20395824,0.796041758
E07000214,86144,42868,43276,84440,1704,1743,9509.28,9.058940319,49.76318722,50.23681278,98.02191679,1.97808321
E07000215,82998,40158,42840,80916,2082,1590,24818.98,3.344134207,48.38429842,51.61570158,97.49150582,2.508494181
E07000216,121572,59326,62246,117219,4353,3049,34516.93,3.522097707,48.79906557,51.20093443,96.41940578,3.580594216
E07000217,99198,49144,50054,98282,916,1701,6359.57,15.59822441,49.5413214,50.4586786,99.07659429,0.923405714
