GeographyCode,KS101EW0001,KS101EW0002,KS101EW0003,KS101EW0004,KS101EW0005,KS101EW0006,KS101EW0007,KS101EW0008,KS101EW0009,KS101EW0010,KS101EW0011,KS101EW0012
W00000001,363,186,177,363,0,12,2902.48,0.125065461,51.23966942,48.76033058,100,0
W00000002,257,124,133,257,0,1,51.99,4.943258319,48.24902724,51.75097276,100,0
W00000003,356,181,175,356,0,1,213.39,1.668306856,50.84269663,49.15730337,100,0
W00000004,394,191,203,394,0,4,755.78,0.521315727,48.47715736,51.52284264,100,0
W00000005,507,245,262,507,0,5,103.65,4.89146165,48.3234714,51.6765286,100,0
W00000006,323,157,166,323,0,2,10.87,29.71481141,48.60681115,51.39318885,100,0
W00000008,285,128,157,257,28,4,28.52,9.992987377,44.9122807,55.0877193,90.1754386,9.824561404
W00000009,426,204,222,426,0,8,34.94,12.19232971,47.88732394,52.11267606,100,0
W00000010,287,148,139,287,0,5,116.6,2.461406518,51.56794425,48.43205575,100,0
W00000011,291,143,148,291,0,5,1215.59,0.239389926,49.14089347,50.85910653,100,0
W00000012,287,140,147,287,0,0,92.9,3.08934338,48.7804878,51.2195122,100,0
W00000013,417,192,225,417,0,4,125.88,3.312678742,46.04316547,53.95683453,100,0
W00000014,300,138,162,300,0,6,526.05,0.570287995,46,54,100,0
W00000015,268,138,130,268,0,8,240.97,1.11217164,51.49253731,48.50746269,100,0
W00000016,224,104,120,224,0,6,15.47,14.47963801,46.42857143,53.57142857,100,0
W00000017,240,118,122,240,0,5,4.62,51.94805195,49.16666667,50.83333333,100,0
W00000018,254,118,136,254,0,2,17.42,14.58094145,46.45669291,53.54330709,100,0
W00000019,211,103,108,211,0,5,13.18,16.0091047,48.81516588,51.18483412,100,0
W00000020,216,106,110,216,0,0,4.51,47.89356984,49.07407407,50.92592593,100,0
W00000021,225,108,117,223,2,8,33.5,6.71641791,48,52,99.11111111,0.888888889
W00000022,309,153,156,309,0,11,243.98,1.266497254,49.51456311,50.48543689,100,0
W00000023,306,151,155,306,0,6,863.2,0.354494903,49.34640523,50.65359477,100,0
W00000024,345,176,169,345,0,7,1422.9,0.242462576,51.01449275,48.98550725,100,0
W00000025,283,152,131,283,0,3,222.06,1.274430334,53.71024735,46.28975265,100,0
W00000026,291,144,147,291,0,1,755.26,0.385297778,49.48453608,50.51546392,100,0
W00000027,355,164,191,317,38,8,758.76,0.467868628,46.1971831,53.8028169,89.29577465,10.70422535
W00000028,311,148,163,311,0,0,1495.4,0.207971111,47.58842444,52.41157556,100,0
W00000029,255,118,137,255,0,1,270.92,0.941237266,46.2745098,53.7254902,100,0
W00000030,399,201,198,399,0,7,1282.26,0.311169342,50.37593985,49.62406015,100,0
W00000031,384,192,192,384,0,11,281.14,1.365867539,50,50,100,0
W00000032,235,115,120,235,0,2,5.56,42.26618705,48.93617021,51.06382979,100,0
W00000033,303,156,147,303,0,3,52.73,5.746254504,51.48514851,48.51485149,100,0
W00000034,289,138,151,289,0,5,10.14,28.50098619,47.75086505,52.24913495,100,0
W00000035,423,188,235,365,58,8,114.19,3.704352395,44.44444444,55.55555556,86.28841608,13.71158392
W00000036,269,121,148,269,0,4,6.14,43.81107492,44.98141264,55.01858736,100,0
W00000037,489,235,254,489,0,7,1610.05,0.303717276,48.05725971,51.94274029,100,0
W00000038,405,204,201,391,14,1,82.38,4.916241806,50.37037037,49.62962963,96.54320988,3.456790123
W00000039,405,187,218,390,15,1,427.07,0.948322289,46.17283951,53.82716049,96.2962963,3.703703704
W00000040,310,154,156,307,3,2,236.62,1.310117488,49.67741935,50.32258065,99.03225806,0.967741935
W00000041,294,144,150,294,0,2,11.32,25.97173145,48.97959184,51.02040816,100,0
W00000042,259,125,134,259,0,1,15.73,16.46535283,48.26254826,51.73745174,100,0
W00000043,292,137,155,289,3,3,37.08,7.874865156,46.91780822,53.08219178,98.97260274,1.02739726
W00000044,509,254,255,509,0,19,333.84,1.524682483,49.90176817,50.09823183,100,0
W00000045,293,136,157,293,0,7,49.64,5.902497985,46.41638225,53.58361775,100,0
W00000046,243,105,138,243,0,1,67.3,3.610698366,43.20987654,56.79012346,100,0
W00000047,273,136,137,273,0,5,23.79,11.47540984,49.81684982,50.18315018,100,0
W00000048,347,161,186,347,0,8,10.57,32.82876064,46.39769452,53.60230548,100,0
W00000049,327,165,162,327,0,6,17.98,18.1868743,50.4587156,49.5412844,100,0
W00000050,233,111,122,226,7,1,7.54,30.90185676,47.63948498,52.36051502,96.99570815,3.004291845
W00000051,323,158,165,321,2,5,62.61,5.1589203,48.91640867,51.08359133,99.38080495,0.619195046
W00000052,259,121,138,259,0,5,62.72,4.129464286,46.71814672,53.28185328,100,0
W00000053,425,196,229,425,0,3,20.33,20.9050664,46.11764706,53.88235294,100,0
W00000054,270,128,142,270,0,1,19.36,13.94628099,47.40740741,52.59259259,100,0
W00000055,280,125,155,280,0,4,209.49,1.336579312,44.64285714,55.35714286,100,0
W00000056,250,114,136,250,0,4,61.76,4.047927461,45.6,54.4,100,0
W00000057,393,188,205,393,0,12,12.43,31.61705551,47.83715013,52.16284987,100,0
W00000058,314,149,165,290,24,12,143.43,2.189221223,47.4522293,52.5477707,92.3566879,7.643312102
W00000059,318,153,165,318,0,3,5.46,58.24175824,48.11320755,51.88679245,100,0
W00000060,252,121,131,252,0,5,42.88,5.876865672,48.01587302,51.98412698,100,0
W00000061,305,149,156,305,0,9,59.64,5.114017438,48.85245902,51.14754098,100,0
W00000062,379,183,196,379,0,5,1532.96,0.247234109,48.28496042,51.71503958,100,0
W00000063,293,139,154,293,0,5,515.79,0.568060645,47.44027304,52.55972696,100,0
W00000064,252,121,131,252,0,5,319.71,0.788214319,48.01587302,51.98412698,100,0
W00000065,272,130,142,269,3,3,12.03,22.61014131,47.79411765,52.20588235,98.89705882,1.102941176
W00000066,289,132,157,283,6,4,8.3,34.81927711,45.67474048,54.32525952,97.92387543,2.076124567
W00000067,480,234,246,480,0,4,134.75,3.562152134,48.75,51.25,100,0
W00000068,410,210,200,410,0,9,45.36,9.038800705,51.2195122,48.7804878,100,0
W00000069,346,160,186,346,0,7,6.05,57.19008264,46.24277457,53.75722543,100,0
W00000070,436,218,218,436,0,12,8.53,51.1137163,50,50,100,0
W00000071,390,186,204,322,68,7,109.85,3.550295858,47.69230769,52.30769231,82.56410256,17.43589744
W00000072,291,141,150,291,0,7,10.69,27.22170253,48.45360825,51.54639175,100,0
W00000073,250,118,132,248,2,9,40.99,6.099048548,47.2,52.8,99.2,0.8
W00000074,221,106,115,221,0,1,7.71,28.66407263,47.9638009,52.0361991,100,0
W00000075,247,128,119,247,0,0,3.36,73.51190476,51.82186235,48.17813765,100,0
W00000076,309,159,150,309,0,0,5.04,61.30952381,51.45631068,48.54368932,100,0
W00000077,385,199,186,385,0,1,13.83,27.83803326,51.68831169,48.31168831,100,0
W00000078,262,141,121,262,0,1,3.31,79.15407855,53.81679389,46.18320611,100,0
W00000079,279,135,144,279,0,0,8.53,32.7080891,48.38709677,51.61290323,100,0
W00000080,319,143,176,319,0,1,5.58,57.16845878,44.82758621,55.17241379,100,0
W00000081,313,165,148,313,0,2,6.24,50.16025641,52.71565495,47.28434505,100,0
W00000082,271,141,130,271,0,4,49.48,5.476960388,52.0295203,47.9704797,100,0
W00000083,343,170,173,343,0,1,48.87,7.018620831,49.56268222,50.43731778,100,0
W00000084,175,89,86,175,0,0,5.2,33.65384615,50.85714286,49.14285714,100,0
W00000086,228,101,127,228,0,0,13,17.53846154,44.29824561,55.70175439,100,0
W00000087,218,115,103,218,0,6,43.36,5.027675277,52.75229358,47.24770642,100,0
W00000088,280,126,154,280,0,1,242.44,1.15492493,45,55,100,0
W00000090,170,100,70,170,0,0,32.82,5.179768434,58.82352941,41.17647059,100,0
W00000091,324,173,151,316,8,6,476.33,0.680200701,53.39506173,46.60493827,97.5308642,2.469135802
W00000092,224,114,110,224,0,1,13.72,16.32653061,50.89285714,49.10714286,100,0
W00000093,221,108,113,221,0,3,17.31,12.7671866,48.86877828,51.13122172,100,0
W00000094,313,146,167,266,47,2,368.6,0.84915898,46.64536741,53.35463259,84.98402556,15.01597444
W00000095,218,102,116,214,4,0,21.13,10.31708471,46.78899083,53.21100917,98.16513761,1.834862385
W00000096,213,99,114,213,0,5,88.1,2.417707151,46.47887324,53.52112676,100,0
W00000097,372,193,179,370,2,12,1282.14,0.290139922,51.88172043,48.11827957,99.46236559,0.537634409
W00000098,322,150,172,322,0,5,1692.65,0.190234248,46.58385093,53.41614907,100,0
W00000099,367,177,190,367,0,6,1347.84,0.272287512,48.22888283,51.77111717,100,0
W00000100,254,127,127,254,0,9,1140.81,0.22264882,50,50,100,0
W00000101,300,159,141,300,0,7,31.42,9.548058561,53,47,100,0
W00000102,280,144,136,280,0,7,529.99,0.528311855,51.42857143,48.57142857,100,0
W00000103,311,154,157,287,24,2,1022.37,0.304195154,49.51768489,50.48231511,92.2829582,7.717041801
W00000104,295,144,151,295,0,2,84.78,3.479594244,48.81355932,51.18644068,100,0
W00000105,385,201,184,382,3,2,1204.16,0.319724953,52.20779221,47.79220779,99.22077922,0.779220779
W00000106,327,168,159,327,0,3,279.29,1.170826023,51.37614679,48.62385321,100,0
W00000107,366,189,177,366,0,3,1455.67,0.251430613,51.63934426,48.36065574,100,0
W00000108,506,251,255,506,0,7,1030.82,0.490871345,49.60474308,50.39525692,100,0
W00000109,251,120,131,251,0,1,254.52,0.986170046,47.80876494,52.19123506,100,0
W00000110,338,175,163,338,0,1,589.35,0.573513193,51.77514793,48.22485207,100,0
W00000111,282,148,134,282,0,6,1086.63,0.259517959,52.4822695,47.5177305,100,0
W00000112,271,141,130,271,0,5,593.97,0.456251999,52.0295203,47.9704797,100,0
W00000113,298,138,160,298,0,0,14.61,20.39698836,46.30872483,53.69127517,100,0
W00000114,313,167,146,312,1,5,1145.65,0.27320735,53.35463259,46.64536741,99.68051118,0.319488818
W00000115,440,224,216,440,0,7,772.2,0.56980057,50.90909091,49.09090909,100,0
W00000116,389,204,185,389,0,2,26.85,14.48789572,52.44215938,47.55784062,100,0
W00000117,423,222,201,423,0,1,270.01,1.566608644,52.4822695,47.5177305,100,0
W00000118,368,173,195,368,0,0,257.73,1.427850852,47.01086957,52.98913043,100,0
W00000119,339,215,124,193,146,0,821.69,0.412564349,63.42182891,36.57817109,56.93215339,43.06784661
W00000120,355,168,187,355,0,4,229.41,1.547447801,47.32394366,52.67605634,100,0
W00000121,291,148,143,291,0,3,405.44,0.717738753,50.85910653,49.14089347,100,0
W00000122,286,136,150,286,0,3,129.33,2.211397201,47.55244755,52.44755245,100,0
W00000123,314,159,155,314,0,3,220.97,1.421007377,50.63694268,49.36305732,100,0
W00000124,391,202,189,391,0,12,1295.07,0.301914182,51.66240409,48.33759591,100,0
W00000125,269,136,133,269,0,5,33.16,8.112183353,50.55762082,49.44237918,100,0
W00000126,465,230,235,465,0,7,1300.36,0.357593282,49.46236559,50.53763441,100,0
W00000127,314,158,156,314,0,7,84.6,3.711583924,50.31847134,49.68152866,100,0
W00000128,243,107,136,243,0,1,36.74,6.614044638,44.03292181,55.96707819,100,0
W00000129,292,129,163,255,37,4,168.1,1.737061273,44.17808219,55.82191781,87.32876712,12.67123288
W00000130,166,83,83,166,0,1,132.84,1.249623607,50,50,100,0
W00000131,214,102,112,214,0,3,503.43,0.425083924,47.6635514,52.3364486,100,0
W00000132,302,153,149,302,0,6,929.47,0.32491635,50.66225166,49.33774834,100,0
W00000133,474,236,238,474,0,7,419.54,1.129808838,49.78902954,50.21097046,100,0
W00000134,364,182,182,364,0,6,635.77,0.572534093,50,50,100,0
W00000135,378,181,197,325,53,5,756.07,0.499953708,47.88359788,52.11640212,85.97883598,14.02116402
W00000136,333,168,165,333,0,1,6.73,49.47994056,50.45045045,49.54954955,100,0
W00000137,227,111,116,223,4,0,1511.73,0.150159089,48.89867841,51.10132159,98.23788546,1.762114537
W00000138,313,156,157,313,0,3,32.14,9.738643435,49.84025559,50.15974441,100,0
W00000139,419,216,203,419,0,3,20.07,20.87693074,51.55131265,48.44868735,100,0
W00000140,401,209,192,401,0,7,1288.24,0.311277402,52.11970075,47.88029925,100,0
W00000141,287,143,144,287,0,0,895.86,0.320362557,49.82578397,50.17421603,100,0
W00000142,294,148,146,294,0,1,2645.94,0.111113631,50.34013605,49.65986395,100,0
W00000143,264,133,131,264,0,2,22.68,11.64021164,50.37878788,49.62121212,100,0
W00000144,281,136,145,281,0,1,8.29,33.89626055,48.39857651,51.60142349,100,0
W00000145,374,174,200,374,0,6,9.33,40.08574491,46.52406417,53.47593583,100,0
W00000146,315,146,169,315,0,2,2.34,134.6153846,46.34920635,53.65079365,100,0
W00000147,259,128,131,259,0,1,6.83,37.92093704,49.42084942,50.57915058,100,0
W00000148,148,71,77,148,0,0,2.91,50.85910653,47.97297297,52.02702703,100,0
W00000149,284,145,139,284,0,6,46.45,6.114101184,51.05633803,48.94366197,100,0
W00000150,363,172,191,363,0,0,13.01,27.90161414,47.38292011,52.61707989,100,0
W00000151,307,157,150,307,0,3,3.28,93.59756098,51.14006515,48.85993485,100,0
W00000152,306,139,167,306,0,4,3.01,101.6611296,45.4248366,54.5751634,100,0
W00000153,287,141,146,287,0,5,41.16,6.972789116,49.12891986,50.87108014,100,0
W00000154,266,124,142,266,0,1,19.56,13.599182,46.61654135,53.38345865,100,0
W00000155,325,148,177,297,28,2,7.07,45.9688826,45.53846154,54.46153846,91.38461538,8.615384615
W00000156,252,134,118,252,0,2,1441.5,0.174817898,53.17460317,46.82539683,100,0
W00000157,340,168,172,338,2,6,1328.55,0.255918106,49.41176471,50.58823529,99.41176471,0.588235294
W00000158,364,186,178,364,0,1,896.73,0.405919285,51.0989011,48.9010989,100,0
W00000159,313,152,161,313,0,5,96.75,3.235142119,48.56230032,51.43769968,100,0
W00000160,276,135,141,276,0,4,30.28,9.114927345,48.91304348,51.08695652,100,0
W00000161,203,105,98,203,0,4,22.62,8.974358974,51.72413793,48.27586207,100,0
W00000162,262,121,141,262,0,0,10.83,24.1920591,46.18320611,53.81679389,100,0
W00000163,354,172,182,354,0,4,1323.71,0.267430177,48.58757062,51.41242938,100,0
W00000164,245,108,137,245,0,6,33.29,7.359567438,44.08163265,55.91836735,100,0
W00000165,279,129,150,265,14,4,13.66,20.42459736,46.23655914,53.76344086,94.98207885,5.017921147
W00000166,303,159,144,303,0,2,3.99,75.93984962,52.47524752,47.52475248,100,0
W00000167,324,172,152,324,0,1,20.64,15.69767442,53.08641975,46.91358025,100,0
W00000168,266,151,115,266,0,0,24.82,10.71716358,56.76691729,43.23308271,100,0
W00000169,332,145,187,332,0,3,4.22,78.67298578,43.6746988,56.3253012,100,0
W00000170,263,132,131,263,0,1,16.28,16.15479115,50.19011407,49.80988593,100,0
W00000171,379,176,203,379,0,1,64.38,5.886921404,46.43799472,53.56200528,100,0
W00000172,259,133,126,259,0,4,31.22,8.295964126,51.35135135,48.64864865,100,0
W00000173,253,125,128,253,0,2,98.17,2.577162066,49.40711462,50.59288538,100,0
W00000174,288,148,140,288,0,3,58.68,4.90797546,51.38888889,48.61111111,100,0
W00000175,403,199,204,403,0,9,1562.28,0.25795632,49.37965261,50.62034739,100,0
W00000176,275,134,141,275,0,4,67.39,4.080724143,48.72727273,51.27272727,100,0
W00000177,282,132,150,282,0,2,8.19,34.43223443,46.80851064,53.19148936,100,0
W00000178,315,146,169,300,15,10,991.06,0.317841503,46.34920635,53.65079365,95.23809524,4.761904762
W00000179,306,155,151,306,0,4,398.4,0.768072289,50.65359477,49.34640523,100,0
W00000180,285,137,148,285,0,2,3.66,77.86885246,48.07017544,51.92982456,100,0
W00000181,252,134,118,252,0,0,4.12,61.16504854,53.17460317,46.82539683,100,0
W00000182,240,136,104,240,0,4,14.41,16.65510062,56.66666667,43.33333333,100,0
W00000183,332,177,155,319,13,6,7.14,46.49859944,53.31325301,46.68674699,96.08433735,3.915662651
W00000184,298,149,149,298,0,3,13.48,22.10682493,50,50,100,0
W00000185,296,167,129,281,15,3,8.19,36.14163614,56.41891892,43.58108108,94.93243243,5.067567568
W00000186,268,127,141,268,0,0,4.21,63.65795724,47.3880597,52.6119403,100,0
W00000187,295,141,154,295,0,0,5.77,51.12651646,47.79661017,52.20338983,100,0
W00000188,236,114,122,236,0,5,95.93,2.460127176,48.30508475,51.69491525,100,0
W00000189,277,139,138,277,0,0,19.63,14.11105451,50.18050542,49.81949458,100,0
W00000190,236,116,120,220,16,8,114.49,2.061315399,49.15254237,50.84745763,93.22033898,6.779661017
W00000191,259,120,139,259,0,3,11.77,22.00509771,46.33204633,53.66795367,100,0
W00000192,328,161,167,328,0,2,94.23,3.480844742,49.08536585,50.91463415,100,0
W00000193,276,128,148,276,0,1,6.88,40.11627907,46.37681159,53.62318841,100,0
W00000194,374,189,185,374,0,13,1839.28,0.203340438,50.53475936,49.46524064,100,0
W00000195,357,173,184,357,0,2,695.76,0.513107968,48.45938375,51.54061625,100,0
W00000196,286,131,155,286,0,0,1290.56,0.221609224,45.8041958,54.1958042,100,0
W00000197,330,157,173,330,0,0,88.76,3.717890942,47.57575758,52.42424242,100,0
W00000198,275,133,142,275,0,6,31.61,8.699778551,48.36363636,51.63636364,100,0
W00000199,208,106,102,208,0,3,875.57,0.237559533,50.96153846,49.03846154,100,0
W00000200,334,158,176,334,0,1,49.7,6.720321932,47.30538922,52.69461078,100,0
W00000201,149,70,79,149,0,3,982.87,0.151596854,46.97986577,53.02013423,100,0
W00000202,331,156,175,331,0,1,314.82,1.051394448,47.12990937,52.87009063,100,0
W00000203,304,151,153,304,0,5,156.19,1.946347397,49.67105263,50.32894737,100,0
W00000204,207,92,115,205,2,3,98.42,2.103231051,44.44444444,55.55555556,99.03381643,0.966183575
W00000205,177,74,103,141,36,0,31.8,5.566037736,41.8079096,58.1920904,79.66101695,20.33898305
W00000206,274,140,134,248,26,0,177.54,1.543314183,51.09489051,48.90510949,90.51094891,9.489051095
W00000207,244,124,120,244,0,6,135.63,1.799012018,50.81967213,49.18032787,100,0
W00000208,376,183,193,376,0,3,185,2.032432432,48.67021277,51.32978723,100,0
W00000209,226,105,121,226,0,1,3.52,64.20454545,46.46017699,53.53982301,100,0
W00000210,528,254,274,528,0,2,10.09,52.32903865,48.10606061,51.89393939,100,0
W00000211,128,59,69,128,0,2,4.03,31.7617866,46.09375,53.90625,100,0
W00000212,325,166,159,303,22,1,8.02,40.52369077,51.07692308,48.92307692,93.23076923,6.769230769
W00000213,339,162,177,333,6,8,45.59,7.435841193,47.78761062,52.21238938,98.2300885,1.769911504
W00000214,336,168,168,336,0,5,9,37.33333333,50,50,100,0
W00000215,309,147,162,309,0,3,170.59,1.811360572,47.57281553,52.42718447,100,0
W00000216,298,143,155,298,0,5,7.14,41.73669468,47.98657718,52.01342282,100,0
W00000217,288,144,144,288,0,4,7.28,39.56043956,50,50,100,0
W00000218,280,147,133,280,0,1,5.47,51.18829982,52.5,47.5,100,0
W00000219,296,145,151,296,0,2,6.43,46.03421462,48.98648649,51.01351351,100,0
W00000220,387,186,201,387,0,1,6.86,56.41399417,48.0620155,51.9379845,100,0
W00000221,270,124,146,258,12,0,96.13,2.808696557,45.92592593,54.07407407,95.55555556,4.444444444
W00000222,257,120,137,257,0,0,42.8,6.004672897,46.692607,53.307393,100,0
W00000223,322,166,156,322,0,1,528.17,0.609652195,51.55279503,48.44720497,100,0
W00000224,296,151,145,296,0,6,64.18,4.612028669,51.01351351,48.98648649,100,0
W00000225,265,129,136,265,0,0,12.33,21.49229521,48.67924528,51.32075472,100,0
W00000226,303,147,156,303,0,5,116.03,2.611393605,48.51485149,51.48514851,100,0
W00000227,261,133,128,261,0,4,4.96,52.62096774,50.95785441,49.04214559,100,0
W00000228,289,136,153,289,0,4,1035.62,0.279059887,47.05882353,52.94117647,100,0
W00000229,368,205,163,368,0,3,2007.78,0.183287014,55.70652174,44.29347826,100,0
W00000230,308,148,160,308,0,7,1727.28,0.178315039,48.05194805,51.94805195,100,0
W00000231,252,124,128,248,4,3,49.64,5.076551168,49.20634921,50.79365079,98.41269841,1.587301587
W00000232,265,122,143,264,1,6,96.13,2.756683658,46.03773585,53.96226415,99.62264151,0.377358491
W00000233,153,86,67,152,1,1,943.54,0.162155288,56.20915033,43.79084967,99.34640523,0.653594771
W00000234,208,115,93,207,1,2,38.91,5.345669494,55.28846154,44.71153846,99.51923077,0.480769231
W00000235,404,192,212,402,2,6,4170.24,0.096876918,47.52475248,52.47524752,99.5049505,0.495049505
W00000236,305,150,155,305,0,7,1377.86,0.221357758,49.18032787,50.81967213,100,0
W00000237,270,130,140,270,0,3,517.83,0.521406639,48.14814815,51.85185185,100,0
W00000238,287,133,154,287,0,5,31.53,9.102442119,46.34146341,53.65853659,100,0
W00000239,261,123,138,261,0,3,193.88,1.346193522,47.12643678,52.87356322,100,0
W00000240,231,111,120,231,0,2,367.57,0.628451723,48.05194805,51.94805195,100,0
W00000241,296,158,138,296,0,0,9.57,30.92998955,53.37837838,46.62162162,100,0
W00000242,288,143,145,270,18,1,6.91,41.67872648,49.65277778,50.34722222,93.75,6.25
W00000243,269,112,157,250,19,4,5.31,50.65913371,41.63568773,58.36431227,92.93680297,7.063197026
W00000244,315,164,151,315,0,6,7.92,39.77272727,52.06349206,47.93650794,100,0
W00000245,243,122,121,241,2,1,75.26,3.228806803,50.20576132,49.79423868,99.17695473,0.823045267
W00000246,312,158,154,307,5,6,143.56,2.173307328,50.64102564,49.35897436,98.3974359,1.602564103
W00000247,318,142,176,318,0,1,8.43,37.72241993,44.65408805,55.34591195,100,0
W00000248,207,100,107,200,7,3,1336.76,0.15485203,48.30917874,51.69082126,96.61835749,3.381642512
W00000249,274,138,136,273,1,4,6.62,41.3897281,50.3649635,49.6350365,99.6350365,0.364963504
W00000250,205,94,111,201,4,4,118.74,1.726461176,45.85365854,54.14634146,98.04878049,1.951219512
W00000251,174,88,86,174,0,9,15.02,11.58455393,50.57471264,49.42528736,100,0
W00000252,212,111,101,212,0,5,384.03,0.552040205,52.35849057,47.64150943,100,0
W00000253,192,100,92,190,2,1,64.61,2.971676211,52.08333333,47.91666667,98.95833333,1.041666667
W00000254,240,117,123,240,0,4,2970.23,0.080801823,48.75,51.25,100,0
W00000255,269,145,124,257,12,2,589.4,0.456396335,53.90334572,46.09665428,95.53903346,4.460966543
W00000256,278,141,137,278,0,7,96.23,2.888911982,50.71942446,49.28057554,100,0
W00000257,187,85,102,187,0,1,39.74,4.705586311,45.45454545,54.54545455,100,0
W00000258,424,208,216,424,0,14,4472.64,0.094798598,49.05660377,50.94339623,100,0
W00000259,292,138,154,292,0,5,9.98,29.25851703,47.26027397,52.73972603,100,0
W00000260,274,133,141,274,0,2,34.21,8.00935399,48.54014599,51.45985401,100,0
W00000261,223,111,112,223,0,1,5.11,43.63992172,49.77578475,50.22421525,100,0
W00000262,331,167,164,331,0,4,120.33,2.750768719,50.45317221,49.54682779,100,0
W00000263,318,150,168,318,0,3,34.28,9.276546091,47.16981132,52.83018868,100,0
W00000264,243,119,124,243,0,8,16.42,14.79902558,48.97119342,51.02880658,100,0
W00000265,293,134,159,285,8,4,21.61,13.55853771,45.7337884,54.2662116,97.26962457,2.730375427
W00000266,298,144,154,298,0,5,15.52,19.20103093,48.32214765,51.67785235,100,0
W00000267,310,153,157,310,0,2,93.15,3.327965647,49.35483871,50.64516129,100,0
W00000268,229,107,122,229,0,2,14.6,15.68493151,46.72489083,53.27510917,100,0
W00000269,224,113,111,220,4,1,766.69,0.292165021,50.44642857,49.55357143,98.21428571,1.785714286
W00000270,334,170,164,334,0,14,68.21,4.896642721,50.89820359,49.10179641,100,0
W00000271,359,179,180,314,45,5,330.7,1.085576051,49.86072423,50.13927577,87.46518106,12.53481894
W00000272,264,131,133,264,0,3,39.52,6.680161943,49.62121212,50.37878788,100,0
W00000273,328,160,168,328,0,5,47.18,6.952098347,48.7804878,51.2195122,100,0
W00000274,211,101,110,211,0,3,587.72,0.359014497,47.86729858,52.13270142,100,0
W00000275,333,161,172,333,0,5,955.25,0.348599843,48.34834835,51.65165165,100,0
W00000276,330,158,172,330,0,2,489.92,0.67357936,47.87878788,52.12121212,100,0
W00000277,333,172,161,333,0,10,1981.34,0.168068075,51.65165165,48.34834835,100,0
W00000278,349,178,171,349,0,3,1421.91,0.245444508,51.00286533,48.99713467,100,0
W00000279,371,189,182,370,1,3,22.68,16.35802469,50.94339623,49.05660377,99.73045822,0.269541779
W00000280,280,134,146,280,0,1,14.35,19.51219512,47.85714286,52.14285714,100,0
W00000281,317,154,163,317,0,4,22.07,14.36338922,48.58044164,51.41955836,100,0
W00000282,248,123,125,246,2,2,14.02,17.68901569,49.59677419,50.40322581,99.19354839,0.806451613
W00000283,313,178,135,313,0,0,1108.17,0.282447639,56.86900958,43.13099042,100,0
W00000284,230,112,118,230,0,3,1722.19,0.133550886,48.69565217,51.30434783,100,0
W00000285,223,116,107,209,14,3,4283.04,0.052065822,52.01793722,47.98206278,93.72197309,6.278026906
W00000286,298,154,144,298,0,6,4796.78,0.062125009,51.67785235,48.32214765,100,0
W00000287,179,99,80,179,0,0,4483,0.039928619,55.30726257,44.69273743,100,0
W00000288,184,102,82,184,0,4,1617.65,0.113745248,55.43478261,44.56521739,100,0
W00000289,330,168,162,326,4,7,2691.68,0.122600012,50.90909091,49.09090909,98.78787879,1.212121212
W00000290,310,151,159,310,0,5,23.38,13.25919589,48.70967742,51.29032258,100,0
W00000291,312,156,156,307,5,10,3084.79,0.101141407,50,50,98.3974359,1.602564103
W00000292,339,167,172,337,2,8,7749.89,0.043742556,49.26253687,50.73746313,99.4100295,0.589970501
W00000293,270,145,125,270,0,0,11.36,23.76760563,53.7037037,46.2962963,100,0
W00000294,255,122,133,255,0,0,4.88,52.25409836,47.84313725,52.15686275,100,0
W00000295,208,99,109,208,0,0,7.19,28.92906815,47.59615385,52.40384615,100,0
W00000296,257,123,134,257,0,5,161.53,1.591035721,47.85992218,52.14007782,100,0
W00000297,270,127,143,270,0,1,5.73,47.12041885,47.03703704,52.96296296,100,0
W00000298,339,163,176,315,24,5,4.87,69.60985626,48.08259587,51.91740413,92.92035398,7.079646018
W00000299,242,124,118,242,0,0,11.78,20.54329372,51.23966942,48.76033058,100,0
W00000300,219,122,97,219,0,1,5.42,40.40590406,55.70776256,44.29223744,100,0
W00000301,343,173,170,340,3,5,536.29,0.639579332,50.43731778,49.56268222,99.12536443,0.874635569
W00000302,361,185,176,360,1,7,3601.88,0.100225438,51.2465374,48.7534626,99.72299169,0.27700831
W00000303,293,144,149,293,0,0,412.58,0.710165301,49.14675768,50.85324232,100,0
W00000304,390,207,183,388,2,6,4322.33,0.090229113,53.07692308,46.92307692,99.48717949,0.512820513
W00000305,333,154,179,333,0,1,189.59,1.756421752,46.24624625,53.75375375,100,0
W00000306,293,147,146,291,2,4,614.91,0.476492495,50.17064846,49.82935154,99.31740614,0.682593857
W00000307,329,167,162,325,4,10,11363.11,0.028953341,50.75987842,49.24012158,98.78419453,1.215805471
W00000308,252,127,125,250,2,3,16.65,15.13513514,50.3968254,49.6031746,99.20634921,0.793650794
W00000309,272,119,153,262,10,3,16.57,16.41520821,43.75,56.25,96.32352941,3.676470588
W00000310,304,141,163,300,4,8,27.6,11.01449275,46.38157895,53.61842105,98.68421053,1.315789474
W00000311,252,132,120,241,11,7,98.63,2.555003549,52.38095238,47.61904762,95.63492063,4.365079365
W00000312,394,175,219,365,29,4,35.64,11.05499439,44.41624365,55.58375635,92.63959391,7.360406091
W00000313,279,129,150,278,1,4,477.28,0.584562521,46.23655914,53.76344086,99.64157706,0.358422939
W00000314,365,185,180,365,0,6,290.55,1.256238169,50.68493151,49.31506849,100,0
