GeographyCode,KS101EW0001,KS101EW0002,KS101EW0003,KS101EW0004,KS101EW0005,KS101EW0006,KS101EW0007,KS101EW0008,KS101EW0009,KS101EW0010,KS101EW0011,KS101EW0012
E00042912,495,235,260,495,0,15,265.98,1.861042184,47.47474747,52.52525253,100,0
E00042913,281,136,145,281,0,4,68.23,4.118422981,48.39857651,51.60142349,100,0
E00042914,280,132,148,280,0,2,5.69,49.20913884,47.14285714,52.85714286,100,0
E00042915,321,150,171,321,0,0,33.9,9.469026549,46.72897196,53.27102804,100,0
E00042916,386,177,209,319,67,3,9.38,41.15138593,45.85492228,54.14507772,82.64248705,17.35751295
E00042917,294,154,140,294,0,1,9.8,30,52.38095238,47.61904762,100,0
E00042918,362,163,199,362,0,2,3.83,94.51697128,45.02762431,54.97237569,100,0
E00042919,359,173,186,359,0,0,4.75,75.57894737,48.18941504,51.81058496,100,0
E00042920,374,181,193,374,0,0,3.84,97.39583333,48.39572193,51.60427807,100,0
E00042921,336,139,197,336,0,0,4.28,78.5046729,41.36904762,58.63095238,100,0
E00042922,293,139,154,293,0,0,4,73.25,47.44027304,52.55972696,100,0
E00042923,288,152,136,288,0,3,12.79,22.51759187,52.77777778,47.22222222,100,0
E00042924,259,119,140,259,0,1,6.31,41.0459588,45.94594595,54.05405405,100,0
E00042925,251,124,127,251,0,0,8.45,29.70414201,49.40239044,50.59760956,100,0
E00042926,303,128,175,260,43,0,6.57,46.11872146,42.24422442,57.75577558,85.80858086,14.19141914
E00042927,268,136,132,268,0,0,3.89,68.89460154,50.74626866,49.25373134,100,0
E00042928,348,171,177,348,0,5,17.37,20.03454231,49.13793103,50.86206897,100,0
E00042929,258,127,131,258,0,1,4.75,54.31578947,49.2248062,50.7751938,100,0
E00042930,199,100,99,199,0,0,2.83,70.3180212,50.25125628,49.74874372,100,0
E00042931,251,113,138,251,0,0,5.05,49.7029703,45.01992032,54.98007968,100,0
E00042932,306,144,162,306,0,2,17.37,17.61658031,47.05882353,52.94117647,100,0
E00042933,347,162,185,292,55,0,6.97,49.78479197,46.68587896,53.31412104,84.14985591,15.85014409
E00042934,319,155,164,319,0,2,4.65,68.60215054,48.58934169,51.41065831,100,0
E00042935,258,123,135,258,0,4,3.36,76.78571429,47.6744186,52.3255814,100,0
E00042937,244,115,129,244,0,0,3.23,75.54179567,47.13114754,52.86885246,100,0
E00042939,296,142,154,296,0,2,3.7,80,47.97297297,52.02702703,100,0
E00042940,273,128,145,273,0,1,4.13,66.10169492,46.88644689,53.11355311,100,0
E00042941,306,147,159,306,0,1,3.5,87.42857143,48.03921569,51.96078431,100,0
E00042942,279,123,156,279,0,0,5.53,50.45207957,44.08602151,55.91397849,100,0
E00042943,315,162,153,315,0,2,5.73,54.97382199,51.42857143,48.57142857,100,0
E00042944,248,124,124,248,0,2,9.77,25.38382805,50,50,100,0
E00042945,246,111,135,246,0,3,6.84,35.96491228,45.12195122,54.87804878,100,0
E00042946,295,132,163,295,0,0,5.02,58.76494024,44.74576271,55.25423729,100,0
E00042947,240,116,124,240,0,2,4.91,48.87983707,48.33333333,51.66666667,100,0
E00042948,228,118,110,228,0,3,5.51,41.37931034,51.75438596,48.24561404,100,0
E00042949,285,139,146,285,0,1,45.01,6.331926239,48.77192982,51.22807018,100,0
E00042950,242,100,142,242,0,0,6.46,37.46130031,41.32231405,58.67768595,100,0
E00042951,370,178,192,370,0,6,9.26,39.95680346,48.10810811,51.89189189,100,0
E00042952,313,157,156,313,0,3,4.32,72.4537037,50.15974441,49.84025559,100,0
E00042953,304,125,179,304,0,2,21.77,13.96417088,41.11842105,58.88157895,100,0
E00042954,244,124,120,244,0,0,3.16,77.21518987,50.81967213,49.18032787,100,0
E00042955,236,106,130,236,0,5,2.69,87.73234201,44.91525424,55.08474576,100,0
E00042956,287,131,156,287,0,4,4.61,62.25596529,45.6445993,54.3554007,100,0
E00042957,257,117,140,257,0,0,3.82,67.27748691,45.52529183,54.47470817,100,0
E00042958,281,130,151,281,0,5,3.49,80.51575931,46.2633452,53.7366548,100,0
E00042959,306,154,152,306,0,1,6.97,43.90243902,50.32679739,49.67320261,100,0
E00042960,320,168,152,320,0,1,5.8,55.17241379,52.5,47.5,100,0
E00042961,345,157,188,345,0,0,9.3,37.09677419,45.50724638,54.49275362,100,0
E00042962,288,121,167,288,0,1,2.81,102.4911032,42.01388889,57.98611111,100,0
E00042963,219,96,123,219,0,1,5.13,42.69005848,43.83561644,56.16438356,100,0
E00042964,263,129,134,263,0,0,4.31,61.02088167,49.04942966,50.95057034,100,0
E00042965,269,129,140,269,0,0,4.08,65.93137255,47.95539033,52.04460967,100,0
E00042966,279,132,147,279,0,0,4.89,57.05521472,47.31182796,52.68817204,100,0
E00042967,296,143,153,296,0,2,7.84,37.75510204,48.31081081,51.68918919,100,0
E00042968,267,130,137,267,0,1,2.64,101.1363636,48.68913858,51.31086142,100,0
E00042969,254,127,127,254,0,2,7.22,35.1800554,50,50,100,0
E00042970,279,123,156,279,0,0,7.97,35.00627353,44.08602151,55.91397849,100,0
E00042971,375,183,192,322,53,3,12.37,30.3152789,48.8,51.2,85.86666667,14.13333333
E00042972,333,165,168,333,0,7,4.74,70.25316456,49.54954955,50.45045045,100,0
E00042973,254,124,130,254,0,4,61.61,4.122707353,48.81889764,51.18110236,100,0
E00042974,316,149,167,276,40,8,8.81,35.86833144,47.15189873,52.84810127,87.34177215,12.65822785
E00042975,368,179,189,368,0,5,10.4,35.38461538,48.64130435,51.35869565,100,0
E00042976,267,136,131,267,0,3,7.86,33.96946565,50.93632959,49.06367041,100,0
E00042977,226,110,116,226,0,1,6.52,34.66257669,48.67256637,51.32743363,100,0
E00042978,261,120,141,261,0,4,6.42,40.65420561,45.97701149,54.02298851,100,0
E00042979,246,115,131,246,0,3,2.81,87.54448399,46.74796748,53.25203252,100,0
E00042980,311,140,171,291,20,4,6.81,45.6681351,45.01607717,54.98392283,93.56913183,6.430868167
E00042981,272,137,135,272,0,1,3.71,73.31536388,50.36764706,49.63235294,100,0
E00042982,291,133,158,291,0,0,13.99,20.80057184,45.70446735,54.29553265,100,0
E00042983,294,142,152,294,0,0,4.88,60.24590164,48.29931973,51.70068027,100,0
E00042984,264,114,150,264,0,3,4.43,59.59367946,43.18181818,56.81818182,100,0
E00042985,233,96,137,233,0,1,3.92,59.43877551,41.20171674,58.79828326,100,0
E00042986,346,165,181,346,0,1,4.99,69.33867735,47.68786127,52.31213873,100,0
E00042987,273,129,144,273,0,2,9.93,27.49244713,47.25274725,52.74725275,100,0
E00042988,317,154,163,317,0,1,6.43,49.30015552,48.58044164,51.41955836,100,0
E00042989,282,140,142,282,0,11,9.99,28.22822823,49.64539007,50.35460993,100,0
E00042990,328,155,173,328,0,7,15.48,21.18863049,47.25609756,52.74390244,100,0
E00042991,417,190,227,417,0,8,17.18,24.27240978,45.56354916,54.43645084,100,0
E00042992,302,152,150,302,0,3,5.59,54.02504472,50.33112583,49.66887417,100,0
E00042993,283,131,152,283,0,0,5.3,53.39622642,46.28975265,53.71024735,100,0
E00042994,331,163,168,331,0,2,4.47,74.049217,49.24471299,50.75528701,100,0
E00042995,252,126,126,252,0,3,3.5,72,50,50,100,0
E00042996,169,95,74,152,17,0,2.89,58.47750865,56.21301775,43.78698225,89.9408284,10.0591716
E00042997,270,127,143,270,0,0,10.23,26.39296188,47.03703704,52.96296296,100,0
E00042998,253,126,127,253,0,5,4.84,52.27272727,49.80237154,50.19762846,100,0
E00042999,318,160,158,318,0,2,7.15,44.47552448,50.31446541,49.68553459,100,0
E00043000,296,149,147,296,0,5,4.91,60.28513238,50.33783784,49.66216216,100,0
E00043001,502,235,267,502,0,0,7.15,70.20979021,46.812749,53.187251,100,0
E00043002,251,122,129,251,0,0,3.41,73.60703812,48.60557769,51.39442231,100,0
E00043003,251,123,128,251,0,0,5.89,42.61460102,49.00398406,50.99601594,100,0
E00043004,220,105,115,220,0,0,4.57,48.14004376,47.72727273,52.27272727,100,0
E00043005,217,113,104,217,0,1,6.35,34.17322835,52.07373272,47.92626728,100,0
E00043006,300,146,154,300,0,0,5.74,52.26480836,48.66666667,51.33333333,100,0
E00043007,334,155,179,334,0,1,173.2,1.928406467,46.40718563,53.59281437,100,0
E00043008,228,109,119,228,0,2,4.02,56.71641791,47.80701754,52.19298246,100,0
E00043009,246,122,124,246,0,1,38.8,6.340206186,49.59349593,50.40650407,100,0
E00043010,317,144,173,317,0,1,3.66,86.61202186,45.42586751,54.57413249,100,0
E00043011,237,112,125,237,0,0,2.47,95.951417,47.25738397,52.74261603,100,0
E00043012,271,140,131,271,0,2,7.04,38.49431818,51.66051661,48.33948339,100,0
E00043013,262,123,139,262,0,0,45.59,5.746874315,46.94656489,53.05343511,100,0
E00043014,265,128,137,265,0,1,3.37,78.63501484,48.30188679,51.69811321,100,0
E00043015,287,128,159,287,0,0,4.38,65.52511416,44.59930314,55.40069686,100,0
E00043016,288,146,142,288,0,0,5.34,53.93258427,50.69444444,49.30555556,100,0
E00043017,277,150,127,272,5,0,26.17,10.5846389,54.15162455,45.84837545,98.19494585,1.805054152
E00043018,274,138,136,274,0,2,4.37,62.70022883,50.3649635,49.6350365,100,0
E00043019,296,154,142,296,0,0,4.95,59.7979798,52.02702703,47.97297297,100,0
E00043020,299,138,161,299,0,6,4.87,61.3963039,46.15384615,53.84615385,100,0
E00043021,295,147,148,295,0,0,7.74,38.11369509,49.83050847,50.16949153,100,0
E00043022,307,149,158,307,0,4,4.41,69.61451247,48.53420195,51.46579805,100,0
E00043023,251,122,129,251,0,3,5.67,44.2680776,48.60557769,51.39442231,100,0
E00043024,305,136,169,305,0,1,4.28,71.26168224,44.59016393,55.40983607,100,0
E00043025,301,135,166,301,0,2,7.21,41.74757282,44.85049834,55.14950166,100,0
E00043026,244,115,129,244,0,2,10.58,23.06238185,47.13114754,52.86885246,100,0
E00043027,311,148,163,311,0,0,4.35,71.49425287,47.58842444,52.41157556,100,0
E00043028,390,172,218,390,0,2,5.14,75.87548638,44.1025641,55.8974359,100,0
E00043029,329,155,174,329,0,5,57.88,5.684174153,47.11246201,52.88753799,100,0
E00043030,286,134,152,286,0,0,12.99,22.0169361,46.85314685,53.14685315,100,0
E00043031,341,154,187,290,51,0,6.77,50.36927622,45.16129032,54.83870968,85.04398827,14.95601173
E00043032,237,113,124,237,0,0,5.18,45.75289575,47.67932489,52.32067511,100,0
E00043033,258,113,145,258,0,1,3.95,65.3164557,43.79844961,56.20155039,100,0
E00043034,371,178,193,371,0,3,4.59,80.82788671,47.97843666,52.02156334,100,0
E00043035,372,165,207,372,0,0,6.46,57.58513932,44.35483871,55.64516129,100,0
E00043036,292,142,150,292,0,0,2.03,143.8423645,48.63013699,51.36986301,100,0
E00043037,378,190,188,378,0,0,4.34,87.09677419,50.26455026,49.73544974,100,0
E00043038,515,247,268,515,0,0,7.6,67.76315789,47.96116505,52.03883495,100,0
E00043039,283,131,152,283,0,1,2.54,111.4173228,46.28975265,53.71024735,100,0
E00043040,284,140,144,284,0,2,3.7,76.75675676,49.29577465,50.70422535,100,0
E00043041,244,112,132,244,0,1,4.88,50,45.90163934,54.09836066,100,0
E00043042,224,104,120,224,0,0,5.09,44.00785855,46.42857143,53.57142857,100,0
E00043043,262,115,147,262,0,0,3.85,68.05194805,43.89312977,56.10687023,100,0
E00043044,308,144,164,308,0,2,4.2,73.33333333,46.75324675,53.24675325,100,0
E00043045,293,156,137,293,0,1,2.36,124.1525424,53.24232082,46.75767918,100,0
E00043046,331,149,182,331,0,4,5.26,62.92775665,45.01510574,54.98489426,100,0
E00043047,394,183,211,394,0,0,121.13,3.252703707,46.44670051,53.55329949,100,0
E00043048,276,129,147,276,0,1,3.79,72.823219,46.73913043,53.26086957,100,0
E00043049,222,114,108,222,0,0,2.51,88.44621514,51.35135135,48.64864865,100,0
E00043050,272,109,163,208,64,0,2.55,106.6666667,40.07352941,59.92647059,76.47058824,23.52941176
E00043051,290,157,133,290,0,2,2.18,133.0275229,54.13793103,45.86206897,100,0
E00043052,269,116,153,269,0,5,3.65,73.69863014,43.12267658,56.87732342,100,0
E00043053,254,116,138,254,0,1,3.65,69.5890411,45.66929134,54.33070866,100,0
E00043054,258,126,132,258,0,0,2.96,87.16216216,48.8372093,51.1627907,100,0
E00043055,340,167,173,335,5,0,11.42,29.77232925,49.11764706,50.88235294,98.52941176,1.470588235
E00043056,335,158,177,335,0,0,3.47,96.54178674,47.1641791,52.8358209,100,0
E00043057,283,141,142,283,0,1,5.32,53.19548872,49.82332155,50.17667845,100,0
E00043058,360,163,197,360,0,1,3.59,100.2785515,45.27777778,54.72222222,100,0
E00043059,258,127,131,258,0,2,3.65,70.68493151,49.2248062,50.7751938,100,0
E00043060,289,146,143,289,0,0,7.35,39.31972789,50.51903114,49.48096886,100,0
E00043061,254,120,134,254,0,1,3.46,73.41040462,47.24409449,52.75590551,100,0
E00043062,266,135,131,261,5,4,6.01,44.25956739,50.7518797,49.2481203,98.12030075,1.879699248
E00043063,255,113,142,255,0,0,6.73,37.89004458,44.31372549,55.68627451,100,0
E00043064,305,148,157,305,0,2,25.75,11.84466019,48.52459016,51.47540984,100,0
E00043065,195,86,109,195,0,1,2.78,70.14388489,44.1025641,55.8974359,100,0
E00043066,315,140,175,315,0,1,6.85,45.98540146,44.44444444,55.55555556,100,0
E00043067,255,103,152,255,0,3,3.46,73.69942197,40.39215686,59.60784314,100,0
E00043068,220,108,112,220,0,2,7.4,29.72972973,49.09090909,50.90909091,100,0
E00043069,239,119,120,239,0,2,3.25,73.53846154,49.79079498,50.20920502,100,0
E00043070,319,146,173,319,0,3,4.03,79.15632754,45.76802508,54.23197492,100,0
E00043071,284,130,154,284,0,1,4.14,68.59903382,45.77464789,54.22535211,100,0
E00043072,250,101,149,250,0,3,4.42,56.56108597,40.4,59.6,100,0
E00043073,292,143,149,292,0,2,5.53,52.80289331,48.97260274,51.02739726,100,0
E00043074,308,156,152,308,0,2,99.14,3.106717773,50.64935065,49.35064935,100,0
E00043075,222,114,108,222,0,0,4.84,45.8677686,51.35135135,48.64864865,100,0
E00043076,310,143,167,310,0,2,5.36,57.8358209,46.12903226,53.87096774,100,0
E00043077,305,150,155,305,0,2,3.49,87.39255014,49.18032787,50.81967213,100,0
E00043078,248,111,137,248,0,1,3.48,71.26436782,44.75806452,55.24193548,100,0
E00043079,307,156,151,307,0,0,89.18,3.442475891,50.81433225,49.18566775,100,0
E00043080,330,167,163,330,0,0,5,66,50.60606061,49.39393939,100,0
E00043081,315,154,161,315,0,0,3.4,92.64705882,48.88888889,51.11111111,100,0
E00043082,311,151,160,311,0,3,6.19,50.24232633,48.55305466,51.44694534,100,0
E00043083,222,104,118,222,0,0,3.93,56.48854962,46.84684685,53.15315315,100,0
E00043084,239,121,118,239,0,0,4.62,51.73160173,50.62761506,49.37238494,100,0
E00043085,294,132,162,294,0,4,4.18,70.33492823,44.89795918,55.10204082,100,0
E00043086,285,140,145,285,0,1,4.58,62.22707424,49.12280702,50.87719298,100,0
E00043087,238,101,137,238,0,1,4.75,50.10526316,42.43697479,57.56302521,100,0
E00043088,362,166,196,362,0,0,5.47,66.17915905,45.85635359,54.14364641,100,0
E00043089,300,144,156,300,0,1,3.72,80.64516129,48,52,100,0
E00043090,317,158,159,317,0,1,5.52,57.42753623,49.84227129,50.15772871,100,0
E00043091,254,128,126,254,0,0,3.51,72.36467236,50.39370079,49.60629921,100,0
E00043092,271,132,139,271,0,2,3.68,73.64130435,48.70848708,51.29151292,100,0
E00043093,339,168,171,339,0,3,5,67.8,49.55752212,50.44247788,100,0
E00043094,355,181,174,355,0,2,4.45,79.7752809,50.98591549,49.01408451,100,0
E00043095,310,141,169,310,0,1,4.97,62.37424547,45.48387097,54.51612903,100,0
E00043096,318,153,165,318,0,2,39.84,7.981927711,48.11320755,51.88679245,100,0
E00043097,317,175,142,317,0,10,4.24,74.76415094,55.20504732,44.79495268,100,0
E00043098,279,126,153,279,0,0,1.97,141.6243655,45.16129032,54.83870968,100,0
E00043099,371,187,184,371,0,4,4.24,87.5,50.40431267,49.59568733,100,0
E00043100,274,131,143,274,0,4,4.63,59.17926566,47.81021898,52.18978102,100,0
E00043101,287,144,143,287,0,0,6.05,47.43801653,50.17421603,49.82578397,100,0
E00043102,303,145,158,303,0,4,9.68,31.30165289,47.85478548,52.14521452,100,0
E00043103,253,121,132,253,0,6,6.91,36.61360347,47.82608696,52.17391304,100,0
E00043104,239,109,130,239,0,0,3.79,63.06068602,45.60669456,54.39330544,100,0
E00043105,320,161,159,320,0,5,5.75,55.65217391,50.3125,49.6875,100,0
E00043106,234,114,120,234,0,0,2.3,101.7391304,48.71794872,51.28205128,100,0
E00043107,327,158,169,327,0,4,4.81,67.98336798,48.31804281,51.68195719,100,0
E00043108,269,129,140,269,0,0,4.25,63.29411765,47.95539033,52.04460967,100,0
E00043109,186,94,92,186,0,0,2.36,78.81355932,50.53763441,49.46236559,100,0
E00043110,245,134,111,238,7,3,3.41,71.84750733,54.69387755,45.30612245,97.14285714,2.857142857
E00043111,240,119,121,240,0,1,4.74,50.63291139,49.58333333,50.41666667,100,0
E00043112,259,121,138,259,0,5,5.89,43.97283531,46.71814672,53.28185328,100,0
E00043113,284,142,142,277,7,7,12.7,22.36220472,50,50,97.53521127,2.464788732
E00043114,250,118,132,250,0,0,4.01,62.34413965,47.2,52.8,100,0
E00043115,309,144,165,309,0,7,4.28,72.19626168,46.60194175,53.39805825,100,0
E00043116,244,119,125,244,0,3,5.15,47.37864078,48.7704918,51.2295082,100,0
E00043117,254,116,138,254,0,2,6.27,40.51036683,45.66929134,54.33070866,100,0
E00043118,274,127,147,274,0,2,16.03,17.09295072,46.35036496,53.64963504,100,0
E00043119,230,100,130,230,0,1,6.47,35.54868624,43.47826087,56.52173913,100,0
E00043120,287,142,145,287,0,8,3.41,84.16422287,49.47735192,50.52264808,100,0
E00043121,224,103,121,224,0,2,6.88,32.55813953,45.98214286,54.01785714,100,0
E00043122,242,118,124,242,0,1,4.87,49.69199179,48.76033058,51.23966942,100,0
E00043123,294,132,162,294,0,5,5.64,52.12765957,44.89795918,55.10204082,100,0
E00043124,253,119,134,253,0,1,5.11,49.51076321,47.03557312,52.96442688,100,0
E00043125,217,104,113,217,0,2,9.34,23.23340471,47.92626728,52.07373272,100,0
E00043126,363,166,197,363,0,3,5.56,65.28776978,45.73002755,54.26997245,100,0
E00043127,300,146,154,300,0,6,4.65,64.51612903,48.66666667,51.33333333,100,0
E00043128,231,106,125,231,0,0,4.72,48.94067797,45.88744589,54.11255411,100,0
E00043129,250,103,147,250,0,1,6.63,37.70739065,41.2,58.8,100,0
E00043130,293,140,153,293,0,2,5.04,58.13492063,47.78156997,52.21843003,100,0
E00043131,389,183,206,389,0,1,5.32,73.12030075,47.0437018,52.9562982,100,0
E00043132,536,248,288,490,46,4,33.24,16.12515042,46.26865672,53.73134328,91.41791045,8.582089552
E00043134,306,153,153,256,50,0,6.93,44.15584416,50,50,83.66013072,16.33986928
E00043135,324,162,162,324,0,3,77.89,4.159712415,50,50,100,0
E00043136,345,165,180,345,0,5,36.62,9.421081376,47.82608696,52.17391304,100,0
E00043137,616,319,297,616,0,1,28.78,21.40375261,51.78571429,48.21428571,100,0
E00043138,301,143,158,301,0,0,3.55,84.78873239,47.50830565,52.49169435,100,0
E00043139,287,141,146,287,0,3,7.73,37.12807245,49.12891986,50.87108014,100,0
E00043140,262,122,140,262,0,5,6.06,43.23432343,46.5648855,53.4351145,100,0
E00043141,283,140,143,283,0,4,4.32,65.50925926,49.46996466,50.53003534,100,0
E00043142,385,210,175,385,0,0,12.83,30.00779423,54.54545455,45.45454545,100,0
E00043143,288,148,140,288,0,0,3.99,72.18045113,51.38888889,48.61111111,100,0
E00043144,317,161,156,317,0,0,3.76,84.30851064,50.78864353,49.21135647,100,0
E00043145,311,148,163,311,0,2,7.38,42.14092141,47.58842444,52.41157556,100,0
E00043146,346,167,179,346,0,0,9.06,38.18984547,48.26589595,51.73410405,100,0
E00043147,358,167,191,358,0,3,8.47,42.26682409,46.64804469,53.35195531,100,0
E00043148,499,231,268,499,0,0,82.42,6.054355739,46.29258517,53.70741483,100,0
E00043149,293,145,148,293,0,5,6.65,44.06015038,49.48805461,50.51194539,100,0
E00043150,238,113,125,238,0,1,7.65,31.11111111,47.4789916,52.5210084,100,0
E00043151,276,151,125,276,0,2,5.01,55.08982036,54.71014493,45.28985507,100,0
E00043152,271,134,137,271,0,3,4.5,60.22222222,49.44649446,50.55350554,100,0
E00043153,315,150,165,315,0,0,4.33,72.7482679,47.61904762,52.38095238,100,0
E00043154,310,152,158,310,0,1,5,62,49.03225806,50.96774194,100,0
E00043155,433,205,228,433,0,6,5.48,79.01459854,47.34411085,52.65588915,100,0
E00043156,280,139,141,280,0,1,6.05,46.28099174,49.64285714,50.35714286,100,0
E00043157,246,115,131,246,0,0,3.13,78.5942492,46.74796748,53.25203252,100,0
E00043158,323,157,166,319,4,0,6.17,52.35008104,48.60681115,51.39318885,98.76160991,1.238390093
E00043159,228,109,119,228,0,1,8.9,25.61797753,47.80701754,52.19298246,100,0
E00043160,255,112,143,255,0,1,3.74,68.18181818,43.92156863,56.07843137,100,0
E00043161,320,151,169,320,0,0,20.9,15.31100478,47.1875,52.8125,100,0
E00043162,242,112,130,242,0,0,131.56,1.839464883,46.28099174,53.71900826,100,0
E00043163,397,193,204,397,0,1,3.9,101.7948718,48.61460957,51.38539043,100,0
E00043164,285,135,150,285,0,2,69.56,4.097182289,47.36842105,52.63157895,100,0
E00043165,223,116,107,223,0,0,5.38,41.44981413,52.01793722,47.98206278,100,0
E00043166,244,110,134,244,0,4,7.01,34.80741797,45.08196721,54.91803279,100,0
E00043167,265,130,135,265,0,3,3.94,67.25888325,49.05660377,50.94339623,100,0
E00043168,318,169,149,318,0,2,45.36,7.010582011,53.14465409,46.85534591,100,0
E00043169,210,108,102,210,0,3,11.92,17.61744966,51.42857143,48.57142857,100,0
E00043170,249,123,126,249,0,0,5.29,47.06994329,49.39759036,50.60240964,100,0
E00043171,267,139,128,267,0,1,10.34,25.82205029,52.05992509,47.94007491,100,0
E00043172,246,123,123,246,0,1,4.92,50,50,50,100,0
E00043173,238,119,119,238,0,1,17.58,13.53811149,50,50,100,0
E00043174,272,127,145,272,0,1,4.63,58.74730022,46.69117647,53.30882353,100,0
E00043175,268,126,142,268,0,1,3.13,85.62300319,47.01492537,52.98507463,100,0
E00043176,266,117,149,266,0,1,4.8,55.41666667,43.98496241,56.01503759,100,0
E00043177,199,103,96,199,0,0,4.16,47.83653846,51.75879397,48.24120603,100,0
E00043178,270,121,149,270,0,0,4.32,62.5,44.81481481,55.18518519,100,0
E00043179,293,136,157,293,0,0,4.43,66.13995485,46.41638225,53.58361775,100,0
E00043180,307,161,146,307,0,1,2.34,131.1965812,52.44299674,47.55700326,100,0
E00043181,219,102,117,217,2,0,3.8,57.63157895,46.57534247,53.42465753,99.08675799,0.913242009
E00043182,255,108,147,255,0,1,3.29,77.50759878,42.35294118,57.64705882,100,0
E00043183,331,159,172,331,0,2,5.41,61.18299445,48.03625378,51.96374622,100,0
E00043184,280,140,140,280,0,1,4.9,57.14285714,50,50,100,0
E00043185,210,99,111,210,0,1,5.61,37.43315508,47.14285714,52.85714286,100,0
E00043186,271,124,147,271,0,3,9.54,28.4067086,45.75645756,54.24354244,100,0
E00043187,301,149,152,301,0,0,5.29,56.89981096,49.50166113,50.49833887,100,0
E00043188,244,135,109,244,0,0,3.3,73.93939394,55.32786885,44.67213115,100,0
E00043189,332,162,170,300,32,0,8.22,40.3892944,48.79518072,51.20481928,90.36144578,9.638554217
E00043190,259,131,128,259,0,7,11.46,22.60034904,50.57915058,49.42084942,100,0
E00043191,289,121,168,289,0,5,4.33,66.74364896,41.86851211,58.13148789,100,0
E00043192,206,90,116,206,0,0,3.29,62.61398176,43.68932039,56.31067961,100,0
E00043193,368,179,189,368,0,1,10.56,34.84848485,48.64130435,51.35869565,100,0
E00043194,240,116,124,240,0,1,4.45,53.93258427,48.33333333,51.66666667,100,0
E00043195,275,122,153,275,0,1,3.19,86.20689655,44.36363636,55.63636364,100,0
E00043196,297,142,155,286,11,1,4.55,65.27472527,47.81144781,52.18855219,96.2962963,3.703703704
E00043197,313,154,159,313,0,1,4.51,69.40133038,49.20127796,50.79872204,100,0
E00043198,361,182,179,361,0,2,4.65,77.6344086,50.41551247,49.58448753,100,0
E00043199,311,152,159,311,0,3,3.63,85.67493113,48.87459807,51.12540193,100,0
E00043200,281,134,147,281,0,1,3.62,77.62430939,47.68683274,52.31316726,100,0
E00043201,270,132,138,270,0,0,4.2,64.28571429,48.88888889,51.11111111,100,0
E00043202,271,149,122,271,0,1,4,67.75,54.98154982,45.01845018,100,0
E00043203,230,103,127,230,0,0,3.38,68.04733728,44.7826087,55.2173913,100,0
E00043204,253,128,125,253,0,0,2.99,84.61538462,50.59288538,49.40711462,100,0
E00043205,255,123,132,255,0,2,6.52,39.11042945,48.23529412,51.76470588,100,0
E00043206,259,129,130,259,0,3,28.53,9.078163337,49.80694981,50.19305019,100,0
E00043207,245,114,131,245,0,0,5.65,43.36283186,46.53061224,53.46938776,100,0
E00043208,230,119,111,230,0,0,4.61,49.89154013,51.73913043,48.26086957,100,0
E00043209,284,155,129,284,0,0,6.73,42.19910847,54.57746479,45.42253521,100,0
E00043210,387,151,236,387,0,1,6.41,60.37441498,39.01808786,60.98191214,100,0
E00043211,201,83,118,201,0,0,3.09,65.04854369,41.29353234,58.70646766,100,0
E00043212,400,179,221,400,0,1,5.19,77.07129094,44.75,55.25,100,0
E00043213,370,183,187,370,0,1,4.72,78.38983051,49.45945946,50.54054054,100,0
E00043214,207,99,108,207,0,0,2.81,73.66548043,47.82608696,52.17391304,100,0
E00043215,425,209,216,425,0,1,5.02,84.66135458,49.17647059,50.82352941,100,0
E00043216,382,189,193,382,0,5,8.59,44.47031432,49.47643979,50.52356021,100,0
E00043218,213,100,113,213,0,1,7.92,26.89393939,46.94835681,53.05164319,100,0
E00043220,346,175,171,346,0,6,7.86,44.02035623,50.57803468,49.42196532,100,0
E00043221,207,105,102,207,0,0,3.12,66.34615385,50.72463768,49.27536232,100,0
E00043222,272,131,141,272,0,6,3.32,81.92771084,48.16176471,51.83823529,100,0
E00043223,295,142,153,295,0,0,46.1,6.399132321,48.13559322,51.86440678,100,0
E00043224,268,133,135,264,4,0,11.66,22.98456261,49.62686567,50.37313433,98.50746269,1.492537313
E00043225,237,107,130,237,0,0,5.32,44.54887218,45.14767932,54.85232068,100,0
E00043226,501,237,264,501,0,4,94.6,5.295983087,47.30538922,52.69461078,100,0
E00043227,272,137,135,272,0,1,6.04,45.03311258,50.36764706,49.63235294,100,0
E00043228,265,115,150,265,0,1,13.84,19.14739884,43.39622642,56.60377358,100,0
E00043229,301,127,174,272,29,1,5.34,56.3670412,42.19269103,57.80730897,90.3654485,9.634551495
E00043230,320,148,172,320,0,4,5.23,61.18546845,46.25,53.75,100,0
E00043231,256,128,128,256,0,3,13.99,18.29878485,50,50,100,0
E00043232,306,149,157,306,0,5,5.62,54.44839858,48.69281046,51.30718954,100,0
E00043233,290,149,141,290,0,9,4.35,66.66666667,51.37931034,48.62068966,100,0
E00043234,319,132,187,279,40,7,6.94,45.96541787,41.37931034,58.62068966,87.46081505,12.53918495
E00043235,285,131,154,285,0,3,5.03,56.66003976,45.96491228,54.03508772,100,0
E00043236,249,108,141,249,0,1,5.4,46.11111111,43.37349398,56.62650602,100,0
E00043237,347,162,185,347,0,3,3.93,88.29516539,46.68587896,53.31412104,100,0
E00043238,223,121,102,223,0,3,3.6,61.94444444,54.26008969,45.73991031,100,0
